0.853840546506977,0.833547667007502
0.845855707038407,0.806821890872179
0.833625074758479,0.813554828758533
0.856014103816511,0.824511621395231
0.85590668692493,0.808180573471798
0.868341052886199,0.819855656195372
0.870813939856874,0.823595104946281
0.85339879749565,0.807913744013178
0.856158946464912,0.826049835062068
0.84619879525015,0.815375147990912
0.848021165083452,0.827778758862309
0.85811244082342,0.830242869227868
0.845616165442642,0.823752855224773
0.852193734624218,0.810638759789898
0.855108362427904,0.825058586240721
0.8667800315092,0.818724404462157
0.858814593000202,0.821014304235073
0.846831138919357,0.818754946588771
0.842815891673099,0.81873706122335
0.846719062575119,0.821669833708594
0.853087741331055,0.823881373590142
0.856584434296985,0.804351865859171
0.84665412139951,0.822353922759389
0.854554673103277,0.807543097277136
0.852268551612248,0.819663231858839
0.848854436381444,0.824191634147683
0.855915985603395,0.81600906330665
0.855894222708634,0.825561119932766
0.82476131194829,0.815810237242726
0.851847288827825,0.827929508797122
0.841768145089683,0.825116865285014
0.851313426356106,0.824550792543753
0.866491006003635,0.82233779897409
0.852962606140903,0.824972476608412
0.858453870798302,0.814858599201148
0.841846349263545,0.811800652745586
0.840412979776701,0.820338888302193
0.841408967764349,0.819876982409184
0.85177161161805,0.810598673736478
0.838055044302547,0.803334618030754
0.858017385736499,0.824785139891887
0.840435005266837,0.819928564007294
0.861587674593452,0.817097116012453
0.85587998561359,0.817679282957471
0.858086685602747,0.816430924786061
0.842310204778116,0.828643714506709
0.860436860055738,0.831589045946028
0.856691990399645,0.814826470359233
0.850239284898646,0.815808390011485
0.847608606011156,0.814286566455447
0.856595879027453,0.811883057727531
0.840654996551576,0.818321387097614
0.852706988283082,0.821591058026689
0.870314215514211,0.806031506502391
0.85928204537088,0.808604531707278
0.840810976138612,0.808955254198613
0.846521896762712,0.825697847835219
0.84644883525483,0.810932678131489
0.854946403636697,0.807490183721128
0.846306423144822,0.834564344643448
0.857088485216522,0.832530432719836
0.855132805406491,0.821559052266669
0.858327179137079,0.820023395122843
0.851143297837611,0.823969873895509
0.856842754506409,0.815716421052271
0.873634202010314,0.815145771664091
0.863640181620479,0.799715927207719
0.856534968877502,0.813011754472376
0.843376939372567,0.799854119299619
0.856909808921292,0.802624747456372
0.853519644863173,0.80175351456141
0.854882055870882,0.792682557180565
0.855130886239349,0.811821225989369
0.855106588068704,0.79137319106027
0.85219558813723,0.808067997162871
0.85053295835215,0.791695855964193
0.837052219255084,0.803965112220069
0.833421669368018,0.786940210514559
0.837493830012114,0.794741899780386
0.839695697219126,0.811616327657299
0.834352586213733,0.792595513226058
0.834973772678551,0.77656958354665
0.826619558225507,0.799730270416658
0.811526206407022,0.793444837413039
0.845551776922225,0.80740358910886
0.841316079430538,0.796260881401561
0.849008033261831,0.790481769877896
0.836222320377198,0.782475222679087
0.834701419956586,0.783210332305331
0.840923261114358,0.7926799095155
0.823098940447297,0.792600798047886
0.842776014954201,0.800926045887191
